vtx-B03-n5-n3-n1	Δ = -5	bi.bi = -3	b0.bi = -1	2 x (irr-B3-8)
vtx-B03-317-27-17	Δ = 317	bi.bi = 27	b0.bi = 17	8 x (irr-B3-7) + 24 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-317-32-18	Δ = 317	bi.bi = 32	b0.bi = 18	6 x (irr-B3-7) + 24 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-317-41-21	Δ = 317	bi.bi = 41	b0.bi = 21	21 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-317-43-21	Δ = 317	bi.bi = 43	b0.bi = 21	2 x (irr-B3-7) + 18 x (irr-B3-8) + 4 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-317-48-22	Δ = 317	bi.bi = 48	b0.bi = 22	18 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-317-49-23	Δ = 317	bi.bi = 49	b0.bi = 23	10 x (irr-B3-8) + 11 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-317-56-24	Δ = 317	bi.bi = 56	b0.bi = 24	15 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-317-61-25	Δ = 317	bi.bi = 61	b0.bi = 25	13 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-317-66-26	Δ = 317	bi.bi = 66	b0.bi = 26	11 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-27) + 5 x (irr-B3-35)
vtx-B03-317-91-29	Δ = 317	bi.bi = 91	b0.bi = 29	14 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-317-96-30	Δ = 317	bi.bi = 96	b0.bi = 30	12 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-317-101-31-a	Δ = 317	bi.bi = 101	b0.bi = 31	10 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-317-101-31-b	Δ = 317	bi.bi = 101	b0.bi = 31	11 x (irr-B3-7) + 2 x (irr-B3-8) + 4 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-317-136-36	Δ = 317	bi.bi = 136	b0.bi = 36	10 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-35) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-317-141-37	Δ = 317	bi.bi = 141	b0.bi = 37	7 x (irr-B3-7) + 3 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-317-146-38	Δ = 317	bi.bi = 146	b0.bi = 38	5 x (irr-B3-7) + 4 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-317-151-39	Δ = 317	bi.bi = 151	b0.bi = 39	3 x (irr-B3-7) + 5 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-112b)
vtx-B03-317-168-40	Δ = 317	bi.bi = 168	b0.bi = 40	3 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-317-173-41	Δ = 317	bi.bi = 173	b0.bi = 41	1 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-318-24-16	Δ = 318	bi.bi = 24	b0.bi = 16	2 x (irr-B3-7) + 32 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-318-33-19	Δ = 318	bi.bi = 33	b0.bi = 19	17 x (irr-B3-7) + 10 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-318-48-22	Δ = 318	bi.bi = 48	b0.bi = 22	11 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-318-49-23	Δ = 318	bi.bi = 49	b0.bi = 23	11 x (irr-B3-7) + 4 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-318-53-23	Δ = 318	bi.bi = 53	b0.bi = 23	9 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-318-54-24	Δ = 318	bi.bi = 54	b0.bi = 24	9 x (irr-B3-7) + 4 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-318-58-24	Δ = 318	bi.bi = 58	b0.bi = 24	7 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-318-64-26	Δ = 318	bi.bi = 64	b0.bi = 26	5 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-318-69-27	Δ = 318	bi.bi = 69	b0.bi = 27	3 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-318-74-28	Δ = 318	bi.bi = 74	b0.bi = 28	1 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-318-88-28	Δ = 318	bi.bi = 88	b0.bi = 28	8 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-318-93-29-a	Δ = 318	bi.bi = 93	b0.bi = 29	7 x (irr-B3-7) + 10 x (irr-B3-8) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-318-93-29-b	Δ = 318	bi.bi = 93	b0.bi = 29	6 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-318-104-32	Δ = 318	bi.bi = 104	b0.bi = 32	2 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-318-109-33-a	Δ = 318	bi.bi = 109	b0.bi = 33	6 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-318-109-33-b	Δ = 318	bi.bi = 109	b0.bi = 33	1 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-318-128-34	Δ = 318	bi.bi = 128	b0.bi = 34	6 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-318-138-36	Δ = 318	bi.bi = 138	b0.bi = 36	1 x (irr-B3-7) + 8 x (irr-B3-8) + 4 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-318-144-38	Δ = 318	bi.bi = 144	b0.bi = 38	4 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-318-218-44	Δ = 318	bi.bi = 218	b0.bi = 44	3 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-168b)
vtx-B03-318-223-45	Δ = 318	bi.bi = 223	b0.bi = 45	1 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-168b)
vtx-B03-318-258-50	Δ = 318	bi.bi = 258	b0.bi = 50	1 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-105) + 1 x (irr-B3-168b)
vtx-B03-319-25-17	Δ = 319	bi.bi = 25	b0.bi = 17	13 x (irr-B3-7) + 18 x (irr-B3-8) + 5 x (irr-B3-21)
vtx-B03-319-38-20	Δ = 319	bi.bi = 38	b0.bi = 20	26 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35)
vtx-B03-319-40-20	Δ = 319	bi.bi = 40	b0.bi = 20	7 x (irr-B3-7) + 20 x (irr-B3-8) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-319-41-21	Δ = 319	bi.bi = 41	b0.bi = 21	7 x (irr-B3-7) + 12 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-319-45-21	Δ = 319	bi.bi = 45	b0.bi = 21	5 x (irr-B3-7) + 20 x (irr-B3-8) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-319-46-22	Δ = 319	bi.bi = 46	b0.bi = 22	5 x (irr-B3-7) + 12 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-319-50-22	Δ = 319	bi.bi = 50	b0.bi = 22	3 x (irr-B3-7) + 20 x (irr-B3-8) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-319-56-24	Δ = 319	bi.bi = 56	b0.bi = 24	1 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-319-57-25	Δ = 319	bi.bi = 57	b0.bi = 25	1 x (irr-B3-7) + 6 x (irr-B3-8) + 9 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-319-73-25	Δ = 319	bi.bi = 73	b0.bi = 25	25 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-112a)
vtx-B03-319-85-27-a	Δ = 319	bi.bi = 85	b0.bi = 27	3 x (irr-B3-7) + 18 x (irr-B3-8) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-319-85-27-b	Δ = 319	bi.bi = 85	b0.bi = 27	2 x (irr-B3-7) + 20 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-319-123-33	Δ = 319	bi.bi = 123	b0.bi = 33	18 x (irr-B3-7) + 1 x (irr-B3-21) + 3 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-319-150-36	Δ = 319	bi.bi = 150	b0.bi = 36	14 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-189)
vtx-B03-320-30-18	Δ = 320	bi.bi = 30	b0.bi = 18	22 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-320-32-18	Δ = 320	bi.bi = 32	b0.bi = 18	3 x (irr-B3-7) + 28 x (irr-B3-8) + 2 x (irr-B3-48)
vtx-B03-320-37-19	Δ = 320	bi.bi = 37	b0.bi = 19	1 x (irr-B3-7) + 28 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-320-38-20	Δ = 320	bi.bi = 38	b0.bi = 20	1 x (irr-B3-7) + 20 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-320-46-22	Δ = 320	bi.bi = 46	b0.bi = 22	16 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-320-51-23	Δ = 320	bi.bi = 51	b0.bi = 23	14 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-320-62-26	Δ = 320	bi.bi = 62	b0.bi = 26	10 x (irr-B3-7) + 5 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-320-67-27	Δ = 320	bi.bi = 67	b0.bi = 27	8 x (irr-B3-7) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-320-72-28	Δ = 320	bi.bi = 72	b0.bi = 28	6 x (irr-B3-7) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-320-77-29	Δ = 320	bi.bi = 77	b0.bi = 29	4 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-320-82-30	Δ = 320	bi.bi = 82	b0.bi = 30	2 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-320-86-28	Δ = 320	bi.bi = 86	b0.bi = 28	13 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-320-87-31	Δ = 320	bi.bi = 87	b0.bi = 31	2 x (irr-B3-8) + 2 x (irr-B3-27) + 5 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-320-102-32	Δ = 320	bi.bi = 102	b0.bi = 32	7 x (irr-B3-7) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-320-107-33	Δ = 320	bi.bi = 107	b0.bi = 33	5 x (irr-B3-7) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-320-112-34	Δ = 320	bi.bi = 112	b0.bi = 34	3 x (irr-B3-7) + 2 x (irr-B3-8) + 4 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-320-117-35	Δ = 320	bi.bi = 117	b0.bi = 35	1 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 3 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-320-122-36	Δ = 320	bi.bi = 122	b0.bi = 36	4 x (irr-B3-35) + 2 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-320-136-36	Δ = 320	bi.bi = 136	b0.bi = 36	6 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-320-163-39	Δ = 320	bi.bi = 163	b0.bi = 39	2 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-320-216-44	Δ = 320	bi.bi = 216	b0.bi = 44	8 x (irr-B3-7) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-321-22-16	Δ = 321	bi.bi = 22	b0.bi = 16	18 x (irr-B3-7) + 20 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-321-38-20	Δ = 321	bi.bi = 38	b0.bi = 20	12 x (irr-B3-7) + 14 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-321-39-21	Δ = 321	bi.bi = 39	b0.bi = 21	12 x (irr-B3-7) + 6 x (irr-B3-8) + 10 x (irr-B3-21)
vtx-B03-321-43-21	Δ = 321	bi.bi = 43	b0.bi = 21	10 x (irr-B3-7) + 14 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-321-54-24	Δ = 321	bi.bi = 54	b0.bi = 24	6 x (irr-B3-7) + 8 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-321-55-25	Δ = 321	bi.bi = 55	b0.bi = 25	6 x (irr-B3-7) + 12 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-321-59-25	Δ = 321	bi.bi = 59	b0.bi = 25	4 x (irr-B3-7) + 8 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-321-60-26	Δ = 321	bi.bi = 60	b0.bi = 26	4 x (irr-B3-7) + 12 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-321-64-26	Δ = 321	bi.bi = 64	b0.bi = 26	2 x (irr-B3-7) + 8 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-321-69-27	Δ = 321	bi.bi = 69	b0.bi = 27	10 x (irr-B3-8) + 2 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-321-70-28	Δ = 321	bi.bi = 70	b0.bi = 28	2 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-321-99-31-a	Δ = 321	bi.bi = 99	b0.bi = 31	1 x (irr-B3-7) + 8 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-321-99-31-b	Δ = 321	bi.bi = 99	b0.bi = 31	2 x (irr-B3-7) + 6 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-322-14-14	Δ = 322	bi.bi = 14	b0.bi = 14	14 x (irr-B3-7) + 28 x (irr-B3-8) + 1 x (irr-B3-21)
vtx-B03-322-30-18	Δ = 322	bi.bi = 30	b0.bi = 18	8 x (irr-B3-7) + 22 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-322-35-19	Δ = 322	bi.bi = 35	b0.bi = 19	6 x (irr-B3-7) + 22 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-322-44-22	Δ = 322	bi.bi = 44	b0.bi = 22	21 x (irr-B3-7) + 6 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-322-46-22	Δ = 322	bi.bi = 46	b0.bi = 22	2 x (irr-B3-7) + 16 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-322-51-23	Δ = 322	bi.bi = 51	b0.bi = 23	16 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-322-52-24	Δ = 322	bi.bi = 52	b0.bi = 24	8 x (irr-B3-8) + 12 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-322-59-25	Δ = 322	bi.bi = 59	b0.bi = 25	15 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-322-64-26	Δ = 322	bi.bi = 64	b0.bi = 26	13 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-322-69-27	Δ = 322	bi.bi = 69	b0.bi = 27	11 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 5 x (irr-B3-35)
vtx-B03-322-94-30	Δ = 322	bi.bi = 94	b0.bi = 30	14 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-322-99-31	Δ = 322	bi.bi = 99	b0.bi = 31	12 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-322-104-32-a	Δ = 322	bi.bi = 104	b0.bi = 32	11 x (irr-B3-7) + 1 x (irr-B3-21) + 4 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-322-104-32-b	Δ = 322	bi.bi = 104	b0.bi = 32	10 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-322-139-37	Δ = 322	bi.bi = 139	b0.bi = 37	10 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-322-171-41	Δ = 322	bi.bi = 171	b0.bi = 41	3 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-322-176-42	Δ = 322	bi.bi = 176	b0.bi = 42	1 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-323-27-17	Δ = 323	bi.bi = 27	b0.bi = 17	2 x (irr-B3-7) + 30 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-323-36-20	Δ = 323	bi.bi = 36	b0.bi = 20	17 x (irr-B3-7) + 8 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-323-51-23	Δ = 323	bi.bi = 51	b0.bi = 23	11 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-323-52-24	Δ = 323	bi.bi = 52	b0.bi = 24	11 x (irr-B3-7) + 2 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-323-56-24	Δ = 323	bi.bi = 56	b0.bi = 24	9 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-323-57-25	Δ = 323	bi.bi = 57	b0.bi = 25	9 x (irr-B3-7) + 2 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-323-61-25	Δ = 323	bi.bi = 61	b0.bi = 25	7 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-323-67-27	Δ = 323	bi.bi = 67	b0.bi = 27	5 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-323-72-28	Δ = 323	bi.bi = 72	b0.bi = 28	3 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-323-77-29	Δ = 323	bi.bi = 77	b0.bi = 29	1 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-323-91-29	Δ = 323	bi.bi = 91	b0.bi = 29	8 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-323-96-30-a	Δ = 323	bi.bi = 96	b0.bi = 30	7 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-323-96-30-b	Δ = 323	bi.bi = 96	b0.bi = 30	6 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-323-107-33	Δ = 323	bi.bi = 107	b0.bi = 33	2 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-323-112-34-a	Δ = 323	bi.bi = 112	b0.bi = 34	4 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-323-112-34-b	Δ = 323	bi.bi = 112	b0.bi = 34	1 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-323-131-35	Δ = 323	bi.bi = 131	b0.bi = 35	6 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-323-141-37	Δ = 323	bi.bi = 141	b0.bi = 37	1 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-323-147-39	Δ = 323	bi.bi = 147	b0.bi = 39	2 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-323-221-45	Δ = 323	bi.bi = 221	b0.bi = 45	3 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-168b)
vtx-B03-323-226-46	Δ = 323	bi.bi = 226	b0.bi = 46	1 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-168b)
vtx-B03-323-261-51	Δ = 323	bi.bi = 261	b0.bi = 51	1 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-105) + 1 x (irr-B3-168b)
vtx-B03-324-28-18	Δ = 324	bi.bi = 28	b0.bi = 18	13 x (irr-B3-7) + 16 x (irr-B3-8) + 6 x (irr-B3-21)
vtx-B03-324-41-21	Δ = 324	bi.bi = 41	b0.bi = 21	26 x (irr-B3-7) + 2 x (irr-B3-8) + 2 x (irr-B3-21) + 3 x (irr-B3-35)
vtx-B03-324-43-21	Δ = 324	bi.bi = 43	b0.bi = 21	7 x (irr-B3-7) + 18 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-324-44-22	Δ = 324	bi.bi = 44	b0.bi = 22	7 x (irr-B3-7) + 10 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-324-48-22	Δ = 324	bi.bi = 48	b0.bi = 22	5 x (irr-B3-7) + 18 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-324-49-23	Δ = 324	bi.bi = 49	b0.bi = 23	5 x (irr-B3-7) + 10 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
